Min,Max,Mean,Median,Std,Label
344.0,9028.0,1696.1854304635763,1202.0,1478.6820219056342,1
22368.0,22368.0,22368.0,22368.0,0.0,1
432.0,3340.0,1528.0,812.0,1290.634985837075,1
332.0,1408.0,736.0,534.0,371.4296703280447,1
392.0,804.0,553.3333333333334,464.0,179.6688311557931,1
352.0,11996.0,2136.0,1616.0,2241.963710678654,1
336.0,3668.0,1077.2857142857142,818.0,780.047656838206,1
324.0,2196.0,651.6190476190476,468.0,401.6535436928171,1
788.0,2156.0,1444.0,1388.0,559.8857026215261,1
488.0,1960.0,1300.0,1288.0,534.3157618237865,1
2208.0,2208.0,2208.0,2208.0,0.0,1
468.0,8360.0,1924.0,1332.0,1899.907165651848,1
304.0,77164.0,2324.6526315789474,970.0,5194.330552618066,1
484.0,10180.0,1343.7735849056603,836.0,1440.7663401292427,1
316.0,3024.0,1139.0,608.0,1108.3262155159914,1
540.0,12328.0,3132.6315789473683,1936.0,3265.2021169088334,1
308.0,10240.0,2877.6666666666665,1860.0,2785.0584474218053,1
628.0,1164.0,832.6666666666666,700.0,233.3342857123421,1
396.0,9636.0,4268.0,2000.0,4057.4458961272667,1
360.0,26180.0,2886.0,632.0,5777.614501966476,1
324.0,13616.0,2062.7755102040815,1156.0,2076.5193070611044,1
308.0,15628.0,2321.866666666667,1386.0,2751.571523491419,1
552.0,2756.0,1434.6666666666667,1380.0,495.69780860955746,1
316.0,18676.0,882.4213333333333,380.0,1805.3719612529221,1
328.0,70180.0,4777.6,1344.0,11229.919664895204,1
1136.0,1136.0,1136.0,1136.0,0.0,1
592.0,1640.0,1123.6923076923076,1380.0,389.7911441973439,1
512.0,600.0,556.0,556.0,44.0,1
512.0,868.0,690.0,690.0,178.0,1
304.0,9052.0,1013.1758530183727,948.0,578.8154099425844,1
432.0,21184.0,4112.0,756.0,7638.109364670466,1
320.0,10768.0,1148.0701754385964,562.0,1486.9531294262426,1
1352.0,1352.0,1352.0,1352.0,0.0,1
312.0,1820.0,739.7333333333333,668.0,403.0774064067044,1
844.0,1100.0,1028.5217391304348,1040.0,52.7016785189481,1
352.0,2148.0,762.8,600.0,523.3554814846216,1
308.0,4884.0,1456.2857142857142,844.0,1474.1757710943539,1
324.0,2044.0,662.5,414.0,542.5198153063167,1
684.0,1860.0,1428.0,1740.0,528.3635112306678,1
368.0,2520.0,1087.0,730.0,846.4153826579477,1
436.0,820.0,635.3407761828814,636.0,30.10227615127995,1
368.0,1472.0,860.0,740.0,458.624029025955,1
356.0,2028.0,924.0,388.0,780.7551899710091,1
344.0,1912.0,828.0,732.0,432.5921867070648,1
2904.0,2904.0,2904.0,2904.0,0.0,1
512.0,1824.0,1168.0,1168.0,656.0,1
488.0,59480.0,14844.8,1348.0,22688.60159992237,1
344.0,3024.0,1164.0,644.0,1098.3114312434338,1
608.0,23016.0,9450.545454545454,5172.0,8074.331093754469,1
676.0,1656.0,1166.0,1166.0,490.0,1
952.0,952.0,952.0,952.0,0.0,1
468.0,468.0,468.0,468.0,0.0,1
716.0,716.0,716.0,716.0,0.0,1
1904.0,1904.0,1904.0,1904.0,0.0,1
500.0,500.0,500.0,500.0,0.0,1
724.0,724.0,724.0,724.0,0.0,1
412.0,2344.0,905.8181818181819,528.0,672.7773937102845,1
944.0,944.0,944.0,944.0,0.0,1
1204.0,1468.0,1336.0,1336.0,132.0,1
1900.0,1900.0,1900.0,1900.0,0.0,1
720.0,720.0,720.0,720.0,0.0,1
1276.0,2064.0,1670.0,1670.0,394.0,1
416.0,1116.0,729.3333333333334,656.0,290.44027881055956,1
728.0,1448.0,1128.0,1208.0,299.3325909419153,1
1212.0,1212.0,1212.0,1212.0,0.0,1
756.0,3448.0,1682.6666666666667,844.0,1248.7960424166772,1
472.0,2236.0,822.5,602.0,509.126457768598,1
708.0,708.0,708.0,708.0,0.0,1
312.0,1984.0,797.7142857142857,664.0,521.07957009208,1
320.0,3140.0,1288.0,846.0,1097.8415186173277,1
680.0,764.0,722.0,722.0,42.0,1
332.0,2080.0,1013.6,780.0,590.4336033797534,1
612.0,1464.0,817.0,688.0,277.86147627909844,1
304.0,27416.0,958.0680272108843,588.0,2322.0577481726177,1
448.0,484.0,470.6666666666667,480.0,16.110727964792762,1
324.0,31392.0,2085.3333333333335,1094.0,3585.826030004846,1
308.0,12188.0,1612.2614379084966,1128.0,1555.0722017209532,1
980.0,1524.0,1252.0,1252.0,272.0,1
372.0,3200.0,1296.0,1010.0,884.520208926851,1
312.0,9848.0,2067.6,1470.0,2014.2453078014105,1
424.0,21012.0,3657.1428571428573,848.0,7090.445793532336,1
340.0,14516.0,1944.4615384615386,1316.0,1830.551957946819,1
788.0,2156.0,1444.0,1388.0,559.8857026215261,1
22368.0,22368.0,22368.0,22368.0,0.0,1
432.0,3340.0,1528.0,812.0,1290.634985837075,1
392.0,804.0,553.3333333333334,464.0,179.6688311557931,1
304.0,77164.0,2324.6526315789474,970.0,5194.330552618066,1
2208.0,2208.0,2208.0,2208.0,0.0,1
468.0,8360.0,1924.0,1332.0,1899.907165651848,1
316.0,3024.0,1139.0,608.0,1108.3262155159914,1
396.0,9636.0,4268.0,2000.0,4057.4458961272667,1
628.0,1164.0,832.6666666666666,700.0,233.3342857123421,1
328.0,70180.0,4777.6,1344.0,11229.919664895204,1
1136.0,1136.0,1136.0,1136.0,0.0,1
512.0,600.0,556.0,556.0,44.0,1
512.0,868.0,690.0,690.0,178.0,1
304.0,9052.0,1013.1758530183727,948.0,578.8154099425844,1
1352.0,1352.0,1352.0,1352.0,0.0,1
432.0,21184.0,4112.0,756.0,7638.109364670466,1
312.0,1820.0,739.7333333333333,668.0,403.0774064067044,1
352.0,2148.0,762.8,600.0,523.3554814846216,1
320.0,10768.0,1148.0701754385964,562.0,1486.9531294262426,1
324.0,2044.0,662.5,414.0,542.5198153063167,1
368.0,2520.0,1087.0,730.0,846.4153826579477,1
356.0,2028.0,924.0,388.0,780.7551899710091,1
368.0,1472.0,860.0,740.0,458.624029025955,1
2904.0,2904.0,2904.0,2904.0,0.0,1
344.0,1912.0,828.0,732.0,432.5921867070648,1
512.0,1824.0,1168.0,1168.0,656.0,1
536.0,2632.0,1584.0,1584.0,838.8802059889124,1
520.0,524.0,522.0,522.0,2.0,1
628.0,4064.0,2346.0,2346.0,1718.0,1
4696.0,4696.0,4696.0,4696.0,0.0,1
464.0,19060.0,3452.3809523809523,964.0,4883.632356938064,1
516.0,17824.0,3888.0,1190.0,5605.763819498642,1
1924.0,15912.0,7071.2,4048.0,5401.666350303394,1
2428.0,2428.0,2428.0,2428.0,0.0,1
608.0,23016.0,9450.545454545454,5172.0,8074.331093754469,1
488.0,59480.0,14844.8,1348.0,22688.60159992237,1
344.0,3024.0,1164.0,644.0,1098.3114312434338,1
676.0,1656.0,1166.0,1166.0,490.0,1
952.0,952.0,952.0,952.0,0.0,1
468.0,468.0,468.0,468.0,0.0,1
716.0,716.0,716.0,716.0,0.0,1
1904.0,1904.0,1904.0,1904.0,0.0,1
500.0,500.0,500.0,500.0,0.0,1
944.0,944.0,944.0,944.0,0.0,1
724.0,724.0,724.0,724.0,0.0,1
412.0,2344.0,905.8181818181819,528.0,672.7773937102845,1
1204.0,1468.0,1336.0,1336.0,132.0,1
1900.0,1900.0,1900.0,1900.0,0.0,1
720.0,720.0,720.0,720.0,0.0,1
1276.0,2064.0,1670.0,1670.0,394.0,1
1212.0,1212.0,1212.0,1212.0,0.0,1
416.0,1116.0,729.3333333333334,656.0,290.44027881055956,1
472.0,2236.0,822.5,602.0,509.126457768598,1
728.0,1448.0,1128.0,1208.0,299.3325909419153,1
312.0,1984.0,797.7142857142857,664.0,521.07957009208,1
756.0,3448.0,1682.6666666666667,844.0,1248.7960424166772,1
708.0,708.0,708.0,708.0,0.0,1
320.0,3140.0,1288.0,846.0,1097.8415186173277,1
680.0,764.0,722.0,722.0,42.0,1
332.0,2080.0,1013.6,780.0,590.4336033797534,1
612.0,1464.0,817.0,688.0,277.86147627909844,1
324.0,31392.0,2085.3333333333335,1094.0,3585.826030004846,1
448.0,484.0,470.6666666666667,480.0,16.110727964792762,1
304.0,27416.0,958.0680272108843,588.0,2322.0577481726177,1
372.0,3200.0,1296.0,1010.0,884.520208926851,1
308.0,12188.0,1612.2614379084966,1128.0,1555.0722017209532,1
980.0,1524.0,1252.0,1252.0,272.0,1
448.0,8440.0,1087.265306122449,524.0,1256.8796278882144,1
312.0,9848.0,2067.6,1470.0,2014.2453078014105,1
340.0,14516.0,1944.4615384615386,1316.0,1830.551957946819,1
424.0,21012.0,3657.1428571428573,848.0,7090.445793532336,1
344.0,9028.0,1696.1854304635763,1202.0,1478.6820219056342,1
312.0,3016.0,1077.7627118644068,944.0,575.2486960771042,1
22368.0,22368.0,22368.0,22368.0,0.0,1
432.0,3340.0,1528.0,812.0,1290.634985837075,1
332.0,1408.0,736.0,534.0,371.4296703280447,1
788.0,2156.0,1444.0,1388.0,559.8857026215261,1
324.0,2196.0,651.6190476190476,468.0,401.6535436928171,1
336.0,3668.0,1077.2857142857142,818.0,780.047656838206,1
392.0,804.0,553.3333333333334,464.0,179.6688311557931,1
352.0,11996.0,2136.0,1616.0,2241.963710678654,1
304.0,77164.0,2324.6526315789474,970.0,5194.330552618066,1
2208.0,2208.0,2208.0,2208.0,0.0,1
468.0,8360.0,1924.0,1332.0,1899.907165651848,1
488.0,1960.0,1300.0,1288.0,534.3157618237865,1
484.0,10180.0,1343.7735849056603,836.0,1440.7663401292427,1
316.0,3024.0,1139.0,608.0,1108.3262155159914,1
308.0,10240.0,2877.6666666666665,1860.0,2785.0584474218053,1
540.0,12328.0,3132.6315789473683,1936.0,3265.2021169088334,1
360.0,26180.0,2886.0,632.0,5777.614501966476,1
396.0,9636.0,4268.0,2000.0,4057.4458961272667,1
628.0,1164.0,832.6666666666666,700.0,233.3342857123421,1
324.0,13616.0,2062.7755102040815,1156.0,2076.5193070611044,1
308.0,15628.0,2321.866666666667,1386.0,2751.571523491419,1
552.0,2756.0,1434.6666666666667,1380.0,495.69780860955746,1
316.0,18676.0,882.4213333333333,380.0,1805.3719612529221,1
328.0,70180.0,4777.6,1344.0,11229.919664895204,1
1136.0,1136.0,1136.0,1136.0,0.0,1
304.0,9052.0,1013.1758530183727,948.0,578.8154099425844,1
512.0,600.0,556.0,556.0,44.0,1
592.0,1640.0,1123.6923076923076,1380.0,389.7911441973439,1
512.0,868.0,690.0,690.0,178.0,1
432.0,21184.0,4112.0,756.0,7638.109364670466,1
1352.0,1352.0,1352.0,1352.0,0.0,1
320.0,10768.0,1148.0701754385964,562.0,1486.9531294262426,1
312.0,1820.0,739.7333333333333,668.0,403.0774064067044,1
308.0,4884.0,1456.2857142857142,844.0,1474.1757710943539,1
352.0,2148.0,762.8,600.0,523.3554814846216,1
844.0,1100.0,1028.5217391304348,1040.0,52.7016785189481,1
684.0,1860.0,1428.0,1740.0,528.3635112306678,1
324.0,2044.0,662.5,414.0,542.5198153063167,1
368.0,2520.0,1087.0,730.0,846.4153826579477,1
436.0,820.0,635.3407761828814,636.0,30.10227615127995,1
368.0,1472.0,860.0,740.0,458.624029025955,1
344.0,1912.0,828.0,732.0,432.5921867070648,1
356.0,2028.0,924.0,388.0,780.7551899710091,1
2904.0,2904.0,2904.0,2904.0,0.0,1
512.0,1824.0,1168.0,1168.0,656.0,1
