Min,Max,Mean,Median,Std,Label
444.0,988.0,710.0540540540541,788.0,227.03374507434697,0
580.0,664.0,620.0,624.0,19.227639679887243,0
364.0,1448.0,784.2474226804123,816.0,205.47541207547008,1
496.0,724.0,571.2,548.0,78.92882870029176,1
328.0,1272.0,493.1203007518797,432.0,137.26522655049848,1
388.0,728.0,530.3703703703703,508.0,77.70225610345254,1
492.0,820.0,627.4285714285714,624.0,24.162291417218945,0
332.0,1128.0,553.1497326203208,536.0,111.34233973460216,1
688.0,1228.0,1072.6923076923076,1074.0,68.76815521444233,0
320.0,1152.0,859.6366379960766,860.0,60.17543516651279,0
588.0,848.0,616.0,612.0,25.50604586435377,0
328.0,1228.0,614.7255813953489,564.0,171.38856721934283,1
396.0,1132.0,571.4621848739496,532.0,136.11850928516753,1
596.0,768.0,637.1466666666666,636.0,21.25821775742789,0
404.0,928.0,670.56,684.0,144.9761580398653,0
436.0,1156.0,726.3655913978495,726.0,207.62226789984751,1
388.0,920.0,567.1182795698925,548.0,97.9031614438269,1
400.0,936.0,602.4162436548223,600.0,35.12312411814765,0
304.0,1056.0,464.1331114808653,444.0,118.27369870541852,1
400.0,556.0,466.6666666666667,468.0,53.36665625650534,1
336.0,1408.0,741.2075471698113,728.0,195.16044279926777,1
376.0,1048.0,548.9402390438247,516.0,125.46369935133802,1
