Min,Max,Mean,Median,Std,Label
392.0,1268.0,563.3650793650794,524.0,138.1955483154217,1
308.0,1068.0,566.9230769230769,536.0,127.80848199104088,1
404.0,788.0,561.7142857142857,520.0,140.03847867712676,1
408.0,1012.0,554.583850931677,520.0,116.82713029407154,1
360.0,1860.0,681.5272727272727,624.0,236.24639329968076,1
700.0,940.0,730.0,724.0,39.55276289504412,0
324.0,1808.0,598.2425106990014,564.0,166.1193337854441,1
376.0,1040.0,601.8950354609929,604.0,46.51845104267865,0
380.0,848.0,512.2086956521739,500.0,79.0074840320921,1
360.0,2188.0,548.7272727272727,472.0,171.3527653544429,1
864.0,1060.0,962.8235294117648,964.0,51.63852714381452,0
412.0,1144.0,563.7647058823529,520.0,125.02024749510387,1
304.0,1804.0,474.4124700239808,432.0,161.0552510701104,1
344.0,924.0,526.3529411764706,508.0,138.10862782456704,1
520.0,552.0,536.0,536.0,16.0,1
396.0,992.0,690.8421052631579,676.0,95.3526767531406,0
680.0,984.0,863.1801242236024,860.0,45.03496063601781,0
320.0,1452.0,843.6705577172503,860.0,122.83510147836924,0
304.0,2724.0,584.1102728351127,592.0,107.05402140164948,0
496.0,1332.0,769.0,692.0,271.26923894905593,1
568.0,732.0,604.3072625698323,600.0,20.42934418134024,0
316.0,2876.0,546.1566579634465,528.0,151.18127207052507,1
364.0,1252.0,554.6459143968872,528.0,128.22343063668862,1
716.0,1096.0,761.5111111111111,752.0,57.59190615287002,0
396.0,816.0,621.9512195121952,620.0,35.23714172644221,0
340.0,860.0,495.8709677419355,484.0,125.5963174761888,1
384.0,912.0,635.0895522388059,640.0,78.4723986732332,0
384.0,884.0,647.0407239819004,648.0,66.88534910776578,0
348.0,1284.0,640.7021764032073,660.0,128.01731325254244,0
376.0,1404.0,670.8849462365591,672.0,177.3760469495493,1
304.0,2172.0,811.265306122449,968.0,445.61953093121406,0
352.0,2228.0,702.4319754035357,684.0,155.8543665542863,1
352.0,1148.0,539.2178770949721,516.0,109.01782189378643,1
304.0,1472.0,865.7820927723841,868.0,90.7207147986097,0
520.0,1144.0,703.9,684.0,86.47999768732652,0
376.0,1592.0,722.9048414023372,760.0,154.3448659132116,1
360.0,1140.0,886.6410882455529,908.0,65.51950555813151,0
464.0,1392.0,820.8211920529801,816.0,96.36060075939471,0
380.0,2116.0,749.1028806584362,724.0,202.20391072957895,1
312.0,844.0,472.2167487684729,448.0,122.57545103857976,1
524.0,1620.0,834.9902912621359,782.0,204.59457874859052,1
376.0,908.0,551.9047619047619,524.0,120.4356792419386,1
408.0,984.0,639.0769230769231,636.0,54.05760679193083,0
572.0,684.0,610.8474576271186,608.0,19.205237244151316,0
328.0,1900.0,759.3517689403916,776.0,125.96931256461808,0
388.0,844.0,524.5,508.0,97.07871195988064,1
432.0,1272.0,674.8656716417911,652.0,151.404656518859,1
304.0,1456.0,737.8028169014085,652.0,346.53555473614887,0
332.0,1268.0,550.8077753779697,528.0,150.6511560694861,1
304.0,1900.0,604.8527629233512,576.0,157.71228140030016,1
452.0,928.0,593.1578947368421,582.0,110.31403172565068,1
648.0,1056.0,893.3770491803278,904.0,62.63246001100682,0
400.0,1416.0,598.8333333333334,524.0,156.60864764922312,1
356.0,1828.0,683.3697126251211,672.0,158.69686369649168,1
376.0,1444.0,600.4884792626729,576.0,137.00207239170814,1
412.0,956.0,595.2941176470588,600.0,42.818457260158326,0
304.0,1328.0,524.0382775119617,496.0,148.57794329373613,1
368.0,1572.0,747.9272727272727,716.0,274.6263481066232,1
364.0,1040.0,522.972972972973,516.0,94.2683021118622,1
376.0,1020.0,819.0731707317074,812.0,74.67731893364405,0
336.0,1180.0,672.25,680.0,164.56134874264978,0
476.0,1700.0,789.0526315789474,836.0,225.077641267048,1
548.0,740.0,590.9319899244332,588.0,18.22744379015676,0
352.0,1364.0,569.975,556.0,119.65053019105264,1
304.0,1144.0,579.8095238095239,518.0,165.99989071930398,1
472.0,888.0,644.516129032258,640.0,53.32223262901218,0
408.0,1076.0,773.0526315789474,780.0,105.23564552738782,0
316.0,1184.0,649.5965201034563,652.0,121.54668997353092,1
364.0,1524.0,770.3952662721894,796.0,169.11061462129402,1
380.0,968.0,565.8647686832741,540.0,117.49604159622906,1
500.0,1304.0,1056.31151241535,1056.0,43.71457317756113,0
340.0,2628.0,528.6658624849216,504.0,154.8932331764238,1
456.0,1444.0,744.0,716.0,190.9861548390516,1
376.0,1436.0,555.026706231454,532.0,117.49068729613109,1
356.0,512.0,428.8888888888889,404.0,57.18672037854873,1
396.0,792.0,626.5734265734266,632.0,43.61152242537051,0
436.0,980.0,868.0,940.0,175.46129677700057,0
720.0,880.0,765.0,768.0,28.520168302448702,0
740.0,808.0,768.9090909090909,768.0,15.628962307521167,0
948.0,1176.0,1007.625,1000.0,50.99371897596801,0
304.0,4904.0,948.8840813690668,964.0,173.5034011713348,0
416.0,980.0,609.5238095238095,604.0,37.3535593236513,0
340.0,1068.0,602.3076923076923,604.0,55.23105492390933,0
376.0,1268.0,702.3529411764706,688.0,205.82524698216943,1
304.0,1368.0,618.3124231242313,604.0,142.98592574976445,0
388.0,948.0,640.7164179104477,644.0,111.90385078273424,0
392.0,888.0,685.8260869565217,692.0,113.60559239675892,0
304.0,2472.0,885.7871342062712,916.0,138.7984234075301,0
388.0,1048.0,876.46783625731,892.0,79.95534474084994,0
372.0,1100.0,733.4545454545455,684.0,216.8687762581384,1
388.0,1160.0,621.1533742331288,596.0,141.43573982867446,1
440.0,1200.0,598.0,578.0,136.40527849024025,1
372.0,1376.0,692.8521607278241,700.0,168.0265380573572,1
364.0,996.0,522.4857768052516,504.0,93.82912162361512,1
340.0,1740.0,905.1367933629172,912.0,60.93458780763772,0
304.0,1444.0,601.6913767019668,576.0,156.537830399599,1
388.0,1080.0,810.2439024390244,856.0,144.22488883816388,1
440.0,1392.0,697.2941176470588,630.0,230.8892692856909,0
364.0,788.0,574.5378590078329,576.0,40.93468021741852,0
320.0,1072.0,544.0100166944908,524.0,110.66983745071948,1
384.0,1136.0,589.0852017937219,572.0,123.32583589398578,1
388.0,856.0,643.5555555555555,664.0,137.04752712602306,0
332.0,2184.0,585.4279877425945,588.0,61.21370053286541,0
380.0,1132.0,612.659217877095,572.0,116.12135369408084,1
404.0,1016.0,588.2558139534884,560.0,115.44546543478336,1
392.0,928.0,616.9856459330143,612.0,32.62172324469668,0
384.0,680.0,516.5714285714286,520.0,98.2691015860561,1
328.0,1424.0,648.2468147836158,628.0,136.0303210049898,1
584.0,708.0,621.3774104683196,620.0,20.300720906593032,0
952.0,1260.0,1092.3720930232555,1084.0,52.74115080885616,0
416.0,688.0,614.3064516129032,612.0,24.479806496756183,0
304.0,2388.0,807.2839637719766,812.0,69.97492224246763,0
328.0,10960.0,876.1531531531532,896.0,173.05517179830446,0
424.0,636.0,498.6666666666667,436.0,97.23282481869084,1
852.0,1036.0,913.6263736263736,908.0,29.78592054433756,0
556.0,984.0,838.0444444444445,840.0,85.48163039976758,0
576.0,2000.0,693.0666666666667,622.0,290.58274017719793,0
308.0,1352.0,656.137049941928,608.0,188.1237386176529,0
380.0,1144.0,661.5294117647059,630.0,175.90643156053125,1
552.0,1424.0,1024.775355450237,1024.0,71.52034648522437,0
408.0,1308.0,857.5652173913044,876.0,144.63822717796504,0
404.0,740.0,635.9298245614035,636.0,26.921497083787507,0
508.0,1292.0,892.2093901780896,892.0,40.05737086896877,0
392.0,892.0,536.6711409395973,504.0,103.98492682153892,1
960.0,1072.0,1018.2857142857144,1016.0,30.42018663818552,0
356.0,872.0,526.88,510.0,94.5051617637894,1
316.0,928.0,485.8076923076923,452.0,128.17881717194004,1
404.0,892.0,529.472,508.0,92.55351541675768,1
452.0,1536.0,760.2727272727273,750.0,203.7724180234102,0
404.0,2068.0,776.6736842105263,712.0,329.475833858802,1
364.0,1036.0,563.8153846153846,536.0,120.18808665408572,1
368.0,1008.0,562.199535962877,548.0,98.30388558392978,1
580.0,668.0,618.9666666666667,616.0,20.448281644730496,0
348.0,1144.0,662.4,716.0,226.89463046386385,1
344.0,1296.0,592.3428571428572,472.0,261.41132808082284,1
404.0,1016.0,674.5098039215686,672.0,93.02906409627164,0
512.0,908.0,719.6,712.0,112.59769091770931,1
412.0,976.0,631.4347826086956,632.0,42.67198050952071,0
396.0,904.0,504.8135593220339,488.0,93.91457975586674,1
384.0,1224.0,595.8746736292428,576.0,131.57025130930327,1
412.0,876.0,555.1111111111111,484.0,167.62686369463208,1
824.0,944.0,868.1212121212121,864.0,28.44639570901369,0
308.0,912.0,458.1224489795918,436.0,111.66549281294988,1
588.0,700.0,613.1023622047244,608.0,16.70627900519791,0
588.0,708.0,618.916129032258,616.0,15.911430194110784,0
452.0,948.0,706.6206896551724,692.0,97.8177100505035,0
364.0,816.0,521.9607843137255,496.0,94.73802077190028,1
524.0,1240.0,1050.468085106383,1060.0,88.9161333430194,0
364.0,996.0,611.6214285714286,612.0,45.91388956625261,0
312.0,2736.0,956.2806711701896,960.0,106.60599104844214,0
364.0,936.0,557.7142857142857,516.0,144.7865893741027,1
416.0,1232.0,696.2361904761905,708.0,179.91499957258097,1
460.0,1392.0,768.955223880597,808.0,209.02056121354303,1
388.0,1144.0,632.0,588.0,161.63936272483122,1
376.0,1208.0,581.5932203389831,532.0,165.56847307404297,1
628.0,704.0,650.5217391304348,648.0,14.163239512807955,0
308.0,1124.0,521.3802816901408,512.0,125.92423009041713,1
304.0,1448.0,863.2248062015503,872.0,103.4973871752047,0
604.0,836.0,636.8135593220339,632.0,31.25210478404489,0
404.0,852.0,575.7122708039492,580.0,47.6113393831951,0
380.0,916.0,534.8489208633093,508.0,94.15400774844616,1
396.0,1408.0,742.4888888888889,724.0,155.77342837484937,1
356.0,1288.0,734.3269639065818,808.0,173.06848323325363,1
396.0,1000.0,566.5957446808511,534.0,124.44765789825192,1
384.0,700.0,496.45454545454544,500.0,66.16352144685116,1
308.0,752.0,425.8705035971223,404.0,80.70666617135534,1
588.0,664.0,631.3584905660377,632.0,13.313483503750174,0
428.0,1160.0,968.0,988.0,139.2149417268132,0
448.0,1388.0,709.5941605839416,688.0,144.3271384238226,1
324.0,928.0,546.2681992337165,532.0,113.05254645845848,1
756.0,960.0,876.6206896551724,876.0,23.586106069556624,0
392.0,2368.0,1098.615332197615,1132.0,143.23126807139352,0
316.0,804.0,479.8787878787879,460.0,127.12765180351684,1
424.0,1120.0,663.3725490196078,608.0,175.89903083975548,1
416.0,984.0,536.2142857142857,500.0,100.06403561964606,1
388.0,948.0,629.8136645962733,628.0,48.49834536063887,0
348.0,1052.0,518.4080604534005,500.0,101.28984142218488,1
816.0,1060.0,905.752808988764,900.0,55.189821749067576,0
452.0,852.0,581.3793103448276,548.0,119.5636935416328,1
472.0,1604.0,811.9215686274509,768.0,185.470661824288,1
332.0,832.0,495.125,446.0,140.08473997905696,1
364.0,1132.0,539.5126050420168,516.0,110.6957269218644,1
352.0,1308.0,544.0062695924765,520.0,120.10476079534853,1
312.0,6024.0,733.6816266715516,688.0,301.1090943409786,1
312.0,1208.0,576.3626062322946,560.0,106.81101876297636,1
380.0,936.0,606.5465838509317,616.0,56.5002006603988,0
552.0,1068.0,909.6714285714286,908.0,45.230906446357935,0
384.0,1012.0,534.9866666666667,516.0,116.33715294589068,1
308.0,1004.0,464.01393728223,448.0,109.73493474419683,1
368.0,908.0,549.8810810810811,532.0,107.53657790733556,1
412.0,908.0,680.8823529411765,672.0,73.34317591492201,0
376.0,2044.0,792.5539229276407,792.0,170.15967424322747,1
380.0,1212.0,553.088,536.0,117.80322684884317,1
400.0,696.0,628.3636363636364,624.0,27.09622540009408,0
468.0,1056.0,628.2285714285714,582.0,127.13976240214338,0
572.0,728.0,604.2772277227723,600.0,20.41360389538426,0
580.0,744.0,614.3260869565217,612.0,21.67101284507877,0
388.0,888.0,642.1538461538462,658.0,151.9098144162395,0
524.0,1404.0,896.6666666666666,880.0,120.53367641351711,0
320.0,2340.0,757.4077253218884,700.0,272.3167988029319,1
388.0,908.0,616.2941176470588,542.0,154.97751818205282,1
380.0,964.0,677.3877551020408,680.0,120.08038401659395,0
352.0,2052.0,772.2597402597403,828.0,183.5088307863028,1
384.0,1088.0,565.8064516129032,532.0,136.90215154686808,1
360.0,1104.0,586.7652173913043,596.0,103.45175985094257,0
384.0,992.0,516.032,502.0,66.21950600842625,1
380.0,1364.0,631.8563218390805,588.0,190.08431898003403,1
348.0,1232.0,515.7216699801193,492.0,115.5512764217611,1
396.0,1292.0,697.0545454545454,688.0,180.72474481495263,1
364.0,1520.0,616.8571428571429,504.0,278.6300304661201,1
356.0,1052.0,537.4202898550725,504.0,118.6482324629518,1
388.0,840.0,536.3243243243244,524.0,90.55923969873936,1
400.0,744.0,632.3181818181819,630.0,43.67325618482236,0
420.0,852.0,548.1951219512196,508.0,116.88627358169305,1
824.0,892.0,857.0,856.0,15.284263006510123,0
324.0,1344.0,607.6679477325134,608.0,55.26397106282658,0
472.0,1548.0,1076.1379310344828,1104.0,194.45125692537275,0
392.0,868.0,675.5324675324675,676.0,90.3464593223946,0
324.0,696.0,493.04761904761904,484.0,93.33221573674903,1
308.0,1196.0,617.1857410881801,620.0,61.76592337297994,0
376.0,876.0,535.0236220472441,520.0,117.21247041815325,1
408.0,816.0,635.9727891156463,640.0,45.660674751381485,0
312.0,2392.0,623.7252525252525,588.0,173.80557252020907,1
364.0,1860.0,905.5454545454544,866.0,376.8155718738433,0
552.0,1172.0,948.173692229558,956.0,45.60414719485477,0
576.0,1016.0,868.0,940.0,171.51093259614677,0
524.0,920.0,697.3333333333334,664.0,148.0840602120596,1
808.0,1028.0,927.0819672131148,928.0,60.13708249667621,0
304.0,1440.0,595.710843373494,544.0,194.726903613381,1
416.0,984.0,609.978947368421,612.0,38.26675868093087,0
388.0,828.0,524.9411764705883,508.0,106.84373999016744,1
376.0,1952.0,885.7294179339276,892.0,49.14924020916156,0
676.0,1140.0,784.2962962962963,770.0,71.21735889868987,0
360.0,1012.0,510.6666666666667,504.0,90.07954699222677,1
388.0,1192.0,746.7244480784955,780.0,103.50322473163168,0
396.0,1604.0,774.2314122305323,780.0,179.34034952190032,1
308.0,1244.0,496.3566878980892,448.0,176.68792931635156,1
484.0,1068.0,747.3333333333334,744.0,91.60834508323404,1
388.0,1464.0,878.379746835443,912.0,169.15358689994528,0
464.0,500.0,473.6,468.0,13.52922762023021,1
356.0,1164.0,538.9349112426036,508.0,125.04541858940384,1
352.0,1208.0,714.4602960969045,760.0,170.34964668237907,1
452.0,1040.0,690.0952380952381,676.0,72.15981256040536,0
384.0,884.0,547.1192660550458,520.0,105.04395975985544,1
360.0,2492.0,611.1935242839353,612.0,39.70708639832982,0
464.0,1412.0,1067.9063063063063,1080.0,81.19729201457874,0
304.0,1260.0,517.0062893081761,492.0,148.72402777773345,1
388.0,1108.0,607.424,576.0,141.17468690951648,1
308.0,1040.0,551.4128440366973,522.0,140.46353217731627,1
596.0,712.0,635.0943396226415,636.0,17.07062372543026,0
384.0,1048.0,548.6984126984127,524.0,112.00008998304703,1
368.0,872.0,528.2564102564103,510.0,107.89042826029872,1
420.0,812.0,603.6123348017621,600.0,31.171960563713423,0
368.0,1024.0,578.5386346586647,560.0,101.89002080341892,1
344.0,1848.0,688.3207354443309,672.0,145.61969987807748,1
364.0,1084.0,541.0370370370371,520.0,116.13540584460776,1
592.0,656.0,626.5573770491803,628.0,13.257258562596524,0
332.0,1388.0,584.6168224299065,560.0,157.66945459811654,1
868.0,1020.0,912.5405405405404,910.0,22.78287004034793,0
336.0,1328.0,540.5141388174807,520.0,109.10179172179612,1
424.0,1044.0,604.0,560.0,135.0329765720387,1
344.0,1272.0,559.2093023255813,476.0,215.61535067881988,1
400.0,1684.0,765.0555555555555,762.0,250.0879783467815,1
312.0,2240.0,1041.9673469387756,1068.0,149.60798955027815,0
464.0,2120.0,788.4571428571429,720.0,265.2503230489098,0
352.0,2408.0,521.5172413793103,504.0,172.30454163114658,1
368.0,1184.0,641.9451525685593,640.0,58.37499547927506,0
432.0,904.0,545.3333333333334,532.0,91.40872800534724,1
828.0,916.0,864.125,864.0,18.434145175009697,0
908.0,1020.0,962.3809523809524,964.0,24.67401986373172,0
372.0,752.0,518.6849315068494,508.0,71.70427791680669,1
392.0,1760.0,798.3537906137184,824.0,194.11516668435465,1
372.0,2428.0,851.6876742889012,832.0,118.75705303292574,0
560.0,3028.0,980.3,968.0,195.41488343180689,0
408.0,1092.0,558.9918699186992,528.0,113.99568498002186,1
384.0,996.0,658.025974025974,664.0,99.44390496375772,0
368.0,1048.0,519.0,492.0,120.54459755625716,1
400.0,916.0,627.3513513513514,624.0,44.73438096717325,0
328.0,948.0,597.2,582.0,131.98040258563643,1
392.0,700.0,624.9230769230769,632.0,41.00743185637966,0
444.0,836.0,628.375,640.0,101.64575433829,0
312.0,3092.0,641.2137701853679,640.0,158.45812624114473,1
384.0,976.0,557.5730337078652,528.0,124.2420515071557,1
360.0,852.0,639.6666666666666,644.0,143.81894481913324,1
312.0,1304.0,681.5045669940251,704.0,94.41040749127409,0
344.0,1292.0,729.475935828877,736.0,194.01252291175464,1
312.0,2572.0,552.789401598725,508.0,150.15540222822852,1
784.0,1092.0,928.3555555555556,932.0,80.03475788140926,0
320.0,1472.0,1032.2775052557813,1076.0,167.51885356123773,0
324.0,2044.0,684.4098073555166,656.0,195.7818941997964,1
380.0,904.0,555.5522388059702,528.0,108.96600641800744,1
364.0,1568.0,997.1555962742405,1000.0,93.92350637209177,0
320.0,468.0,394.0,394.0,74.0,1
324.0,816.0,466.54545454545456,452.0,116.16839681571224,1
568.0,668.0,610.2513661202186,608.0,21.048011361806157,0
384.0,1684.0,568.3858156028368,552.0,116.70516320177018,1
964.0,1112.0,1012.3636363636364,1012.0,27.21483032051205,0
864.0,1020.0,909.7142857142856,900.0,30.95856348510416,0
376.0,728.0,538.1923076923077,524.0,89.85608974301812,1
344.0,10832.0,603.922480620155,568.0,461.694681025101,1
388.0,804.0,630.3370786516854,632.0,47.11853182033504,0
404.0,884.0,681.3571428571429,680.0,95.2058725250985,0
360.0,2448.0,956.2577840932836,976.0,113.50383211974992,0
388.0,956.0,528.3841807909605,504.0,96.06088805038948,1
308.0,1264.0,732.1188118811881,800.0,136.25887469534538,0
436.0,712.0,542.3529411764706,552.0,69.97221396128322,1
384.0,1284.0,733.5126050420168,696.0,177.99102354602508,1
484.0,1216.0,1078.784,1092.0,99.56606522304676,0
396.0,772.0,567.452427184466,568.0,48.549555995010486,0
304.0,1272.0,589.2522855240055,592.0,38.86142603230096,0
396.0,924.0,675.3888888888889,680.0,123.60449420492088,0
380.0,940.0,550.204334365325,532.0,105.65904792519125,1
352.0,1840.0,699.8974358974359,684.0,226.45810105157844,1
364.0,812.0,574.6666666666666,548.0,183.8646845433408,1
312.0,1616.0,743.2343015946536,760.0,62.89504034961097,0
372.0,896.0,586.3255813953489,580.0,112.9996338603314,1
616.0,812.0,638.7826086956521,624.0,40.31933026718955,0
352.0,692.0,454.44444444444446,460.0,67.48351421908927,1
304.0,3844.0,963.860606060606,980.0,177.21236693180327,0
440.0,1332.0,820.2935779816514,820.0,87.52449751457988,0
400.0,1060.0,582.6633663366337,572.0,103.46317824247484,1
316.0,2304.0,957.6949152542372,1048.0,365.1816940033581,0
604.0,656.0,628.1869158878504,628.0,11.721161341715788,0
304.0,756.0,414.9268292682927,400.0,85.02751068256255,1
400.0,924.0,643.2413793103449,642.0,40.876310627444056,0
336.0,1092.0,546.4249628528975,520.0,108.56334871600995,1
408.0,1148.0,697.92,684.0,179.58572771798987,1
312.0,2872.0,678.7330016583747,608.0,245.8122354156619,0
352.0,944.0,877.1538461538462,892.0,89.94130235782939,0
408.0,820.0,545.7142857142857,528.0,111.42710621747295,1
428.0,1760.0,669.4814814814815,608.0,251.1323054532205,1
304.0,1176.0,582.9683257918552,520.0,195.5316777552791,1
344.0,868.0,524.2352941176471,544.0,122.41084602645915,1
888.0,1104.0,973.9692307692308,968.0,54.95339822368914,0
380.0,1468.0,886.6347305389221,908.0,133.6577253147181,0
384.0,892.0,536.9543147208121,524.0,93.60974690108785,1
592.0,684.0,630.475,632.0,16.72047771446737,0
500.0,1204.0,830.2,850.0,182.40383767892607,1
304.0,1628.0,738.7787716159809,764.0,108.82510625450192,0
592.0,680.0,641.65625,640.0,16.908040570613142,0
460.0,944.0,755.609756097561,744.0,70.55351819157428,0
308.0,7832.0,815.9327135900841,824.0,165.52465819693154,0
452.0,952.0,663.5675675675676,668.0,134.0553618070475,1
348.0,1000.0,549.9060402684564,528.0,110.29194584927704,1
372.0,1056.0,557.9215686274509,528.0,132.8785149332756,1
304.0,1376.0,893.5012800819252,964.0,196.3984974841447,0
348.0,1324.0,713.8303571428571,752.0,154.577788345779,1
328.0,904.0,591.58,608.0,59.2741393864137,0
324.0,792.0,475.8666666666667,438.0,119.20395220890212,1
528.0,1800.0,895.7241379310345,874.0,212.300193537314,0
352.0,1612.0,687.0147783251232,656.0,189.4460027526076,1
336.0,1564.0,744.7688592961148,752.0,59.30485880914363,0
388.0,628.0,538.4,548.0,87.5479297299485,1
448.0,1268.0,787.1836734693877,808.0,179.99905594643454,1
336.0,972.0,546.8,524.0,116.92117002493605,1
584.0,656.0,615.5307262569833,612.0,15.211099484167592,0
392.0,968.0,554.9795918367347,540.0,103.11973552921728,1
868.0,1156.0,928.950495049505,924.0,38.31768617769543,0
572.0,1180.0,602.9906542056075,600.0,44.97507000552552,0
848.0,936.0,886.4285714285714,888.0,20.517289871556365,0
356.0,1328.0,846.304845814978,860.0,64.96216807098448,0
428.0,1376.0,685.2746823069403,676.0,124.5433881702378,1
304.0,1408.0,538.261569416499,508.0,126.47508718328616,1
380.0,968.0,564.3098591549295,538.0,121.5774941586462,1
536.0,1800.0,921.152709359606,1020.0,276.5581051910187,0
348.0,2656.0,727.384126984127,724.0,196.84521774238604,0
448.0,1060.0,660.32,648.0,93.60970889816932,0
864.0,916.0,888.5,892.0,13.629013170439013,0
372.0,1344.0,804.4950099800399,828.0,137.20913640918712,0
408.0,1024.0,540.6349206349206,516.0,109.2245831953597,1
372.0,956.0,554.1818181818181,524.0,127.57793131380669,1
368.0,1436.0,721.5356679636835,744.0,154.85384000022674,1
588.0,684.0,637.888,636.0,20.456086038145227,0
416.0,844.0,698.0,698.0,100.0466557828563,0
420.0,1024.0,870.5882352941177,908.0,165.23461353073247,0
348.0,2520.0,672.5813353006271,660.0,148.94375913266347,1
908.0,1004.0,956.16,960.0,22.89398174193384,0
384.0,836.0,560.4615384615385,548.0,105.4031202169997,1
388.0,924.0,542.1224489795918,518.0,106.38429235234224,1
424.0,852.0,546.2222222222222,522.0,96.73994668155764,1
452.0,10700.0,569.3411764705883,564.0,235.06558002847612,0
344.0,1432.0,970.6666666666666,974.0,185.84390104481653,0
376.0,864.0,600.735632183908,620.0,65.00417783864155,0
544.0,1584.0,931.157894736842,948.0,143.70835347580098,0
372.0,956.0,550.7081712062256,524.0,109.4149121791054,1
376.0,868.0,525.1935483870968,510.0,105.9153403110966,1
392.0,948.0,565.1308016877637,564.0,32.61027672839414,0
360.0,1180.0,676.1012658227849,708.0,181.1512826716597,0
376.0,828.0,671.9310344827586,680.0,100.37307340341376,0
368.0,1640.0,906.736012608353,912.0,68.95507705080593,0
352.0,944.0,763.2903225806451,820.0,129.37139839837806,0
400.0,1068.0,657.560975609756,684.0,148.64166254099362,0
464.0,1684.0,724.0552486187845,708.0,158.0269130081422,1
344.0,1232.0,724.0447578749412,744.0,84.97458382434974,0
456.0,900.0,736.4285714285714,762.0,110.28451146642377,0
324.0,1580.0,619.0777739370895,612.0,163.75036380310596,1
448.0,1212.0,828.5238095238095,832.0,105.07825612036514,0
348.0,1012.0,522.2164948453608,500.0,103.37358202112782,1
452.0,1376.0,842.8982630272952,836.0,87.13593995431724,0
440.0,860.0,648.8807339449542,656.0,95.03700146347076,0
304.0,1332.0,518.6169491525424,432.0,199.00426462728092,1
608.0,832.0,628.0,624.0,27.4178355257674,0
324.0,1552.0,640.4708333333333,620.0,162.42083707447213,1
380.0,988.0,517.2280701754386,506.0,96.8299318562877,1
1020.0,1104.0,1065.5593220338983,1068.0,23.97758217581558,0
576.0,1468.0,882.75,878.0,152.17286340587424,1
356.0,1012.0,558.2164948453608,528.0,115.84380942255102,1
376.0,936.0,672.6666666666666,622.0,207.4212032448842,0
332.0,2648.0,722.6207809397749,696.0,217.46390605139064,1
308.0,1212.0,513.0871794871795,468.0,127.90744887089294,1
